
9.7612 0.0000
9.7614 0.0000
9.7615 0.0000
9.7616 0.0000
9.7617 0.0000
9.7618 0.0000
9.7620 0.0000
9.7621 0.0000
9.7622 0.0000
9.7623 0.0000
9.7625 0.0000
9.7626 0.0000
9.7627 0.0000
9.7628 0.0000
9.7629 0.0000
9.7631 0.0000
9.7632 0.0000
9.7633 0.0000
9.7634 0.0000
9.7635 0.0000
9.7637 0.0000
9.7638 0.0000
9.7639 0.0000
9.7640 0.0000
9.7642 0.0000
9.7643 0.0000
9.7644 0.0000
9.7645 0.0000
9.7646 0.0000
9.7648 0.0000
9.7649 0.0000
9.7650 0.0000
9.7651 0.0000
9.7653 0.0000
9.7654 0.0000
9.7655 0.0000
9.7656 0.0000
9.7657 0.0001
9.7659 0.0001
9.7660 0.0001
9.7661 0.0001
9.7662 0.0001
9.7664 0.0002
9.7665 0.0002
9.7666 0.0003
9.7667 0.0003
9.7668 0.0004
9.7670 0.0005
9.7671 0.0006
9.7672 0.0007
9.7673 0.0009
9.7675 0.0011
9.7676 0.0013
9.7677 0.0015
9.7678 0.0018
9.7679 0.0022
9.7681 0.0026
9.7682 0.0031
9.7683 0.0037
9.7684 0.0043
9.7686 0.0051
9.7687 0.0060
9.7688 0.0070
9.7689 0.0081
9.7690 0.0095
9.7692 0.0109
9.7693 0.0126
9.7694 0.0145
9.7695 0.0166
9.7697 0.0189
9.7698 0.0215
9.7699 0.0244
9.7700 0.0276
9.7701 0.0311
9.7703 0.0349
9.7704 0.0390
9.7705 0.0435
9.7706 0.0484
9.7708 0.0536
9.7709 0.0592
9.7710 0.0651
9.7711 0.0714
9.7712 0.0781
9.7714 0.0851
9.7715 0.0925
9.7716 0.1001
9.7717 0.1080
9.7719 0.1162
9.7720 0.1246
9.7721 0.1331
9.7722 0.1417
9.7723 0.1505
9.7725 0.1592
9.7726 0.1678
9.7727 0.1764
9.7728 0.1848
9.7729 0.1929
9.7731 0.2008
9.7732 0.2083
9.7733 0.2153
9.7734 0.2219
9.7736 0.2279
9.7737 0.2333
9.7738 0.2380
9.7739 0.2420
9.7740 0.2453
9.7742 0.2478
9.7743 0.2495
9.7744 0.2504
9.7745 0.2505
9.7747 0.2498
9.7748 0.2482
9.7749 0.2458
9.7750 0.2427
9.7751 0.2388
9.7753 0.2342
9.7754 0.2289
9.7755 0.2230
9.7756 0.2166
9.7758 0.2096
9.7759 0.2022
9.7760 0.1944
9.7761 0.1863
9.7762 0.1780
9.7764 0.1695
9.7765 0.1608
9.7766 0.1521
9.7767 0.1434
9.7769 0.1347
9.7770 0.1262
9.7771 0.1178
9.7772 0.1096
9.7773 0.1016
9.7775 0.0939
9.7776 0.0865
9.7777 0.0794
9.7778 0.0727
9.7780 0.0663
9.7781 0.0603
9.7782 0.0546
9.7783 0.0493
9.7784 0.0444
9.7786 0.0398
9.7787 0.0356
9.7788 0.0318
9.7789 0.0282
9.7791 0.0250
9.7792 0.0220
9.7793 0.0194
9.7794 0.0170
9.7795 0.0149
9.7797 0.0129
9.7798 0.0112
9.7799 0.0097
9.7800 0.0084
9.7802 0.0072
9.7803 0.0062
9.7804 0.0053
9.7805 0.0045
9.7806 0.0038
9.7808 0.0032
9.7809 0.0027
9.7810 0.0023
9.7811 0.0019
9.7812 0.0016
9.7814 0.0013
9.7815 0.0011
9.7816 0.0009
9.7817 0.0007
9.7819 0.0006
9.7820 0.0005
9.7821 0.0004
9.7822 0.0003
9.7823 0.0003
9.7825 0.0002
9.7826 0.0002
9.7827 0.0001
9.7828 0.0001
9.7830 0.0001
9.7831 0.0001
9.7832 0.0001
9.7833 0.0000
9.7834 0.0000
9.7836 0.0000
9.7837 0.0000
9.7838 0.0000
9.7839 0.0000
9.7841 0.0000
9.7842 0.0000
9.7843 0.0000
9.7844 0.0000
9.7845 0.0000
9.7847 0.0000
9.7848 0.0000
9.7849 0.0000
9.7850 0.0000
9.7852 0.0000
9.7853 0.0000
9.7854 0.0000
9.7855 0.0000
9.7856 0.0000
9.7858 0.0000
9.7859 0.0000
9.7860 0.0000
9.7861 0.0000
9.7863 0.0000
9.7864 0.0000
9.7865 0.0000
9.7866 0.0000
9.7867 0.0000
9.7869 0.0000
9.7870 0.0000
9.7871 0.0000
9.7872 0.0000
9.7874 0.0000
9.7875 0.0000
9.7876 0.0000
9.7877 0.0000
9.7878 0.0000
9.7880 0.0000
9.7881 0.0000
9.7882 0.0000
9.7883 0.0000
9.7885 0.0000
9.7886 0.0000
9.7887 0.0000
9.7888 0.0000
9.7889 0.0000
9.7891 0.0000
9.7892 0.0000
9.7893 0.0000
9.7894 0.0000
9.7896 0.0000
9.7897 0.0000
9.7898 0.0000
9.7899 0.0000
9.7900 0.0000
9.7902 0.0000
9.7903 0.0000
9.7904 0.0000
9.7905 0.0000
9.7906 0.0000
9.7908 0.0000
9.7909 0.0000
9.7910 0.0000
9.7911 0.0000
9.7913 0.0000
9.7914 0.0000
9.7915 0.0000
9.7916 0.0000
9.7917 0.0000
9.7919 0.0000
9.7920 0.0000
9.7921 0.0000
9.7922 0.0000
9.7924 0.0000
9.7925 0.0000
9.7926 0.0000
9.7927 0.0000
9.7928 0.0000
9.7930 0.0000
9.7931 0.0000
9.7932 0.0000
9.7933 0.0000
9.7935 0.0000
9.7936 0.0000
9.7937 0.0000
9.7938 0.0000
9.7939 0.0000
9.7941 0.0000
9.7942 0.0000
9.7943 0.0000
9.7944 0.0000
9.7946 0.0000
9.7947 0.0000
9.7948 0.0001
9.7949 0.0001
9.7950 0.0001
9.7952 0.0001
9.7953 0.0001
9.7954 0.0002
9.7955 0.0002
9.7957 0.0003
9.7958 0.0003
9.7959 0.0004
9.7960 0.0005
9.7961 0.0006
9.7963 0.0008
9.7964 0.0009
9.7965 0.0011
9.7966 0.0013
9.7968 0.0016
9.7969 0.0019
9.7970 0.0023
9.7971 0.0027
9.7972 0.0032
9.7974 0.0038
9.7975 0.0045
9.7976 0.0053
9.7977 0.0062
9.7979 0.0073
9.7980 0.0084
9.7981 0.0098
9.7982 0.0113
9.7983 0.0130
9.7985 0.0150
9.7986 0.0171
9.7987 0.0195
9.7988 0.0222
9.7990 0.0251
9.7991 0.0284
9.7992 0.0319
9.7993 0.0358
9.7994 0.0400
9.7996 0.0446
9.7997 0.0496
9.7998 0.0549
9.7999 0.0605
9.8000 0.0666
9.8002 0.0730
9.8003 0.0797
9.8004 0.0868
9.8005 0.0942
9.8007 0.1019
9.8008 0.1098
9.8009 0.1180
9.8010 0.1264
9.8011 0.1349
9.8013 0.1435
9.8014 0.1522
9.8015 0.1609
9.8016 0.1695
9.8018 0.1779
9.8019 0.1862
9.8020 0.1942
9.8021 0.2019
9.8022 0.2092
9.8024 0.2161
9.8025 0.2224
9.8026 0.2282
9.8027 0.2333
9.8029 0.2378
9.8030 0.2416
9.8031 0.2446
9.8032 0.2469
9.8033 0.2483
9.8035 0.2489
9.8036 0.2487
9.8037 0.2477
9.8038 0.2459
9.8040 0.2433
9.8041 0.2399
9.8042 0.2358
9.8043 0.2310
9.8044 0.2255
9.8046 0.2194
9.8047 0.2128
9.8048 0.2058
9.8049 0.1983
9.8051 0.1904
9.8052 0.1823
9.8053 0.1739
9.8054 0.1654
9.8055 0.1567
9.8057 0.1480
9.8058 0.1394
9.8059 0.1308
9.8060 0.1223
9.8062 0.1141
9.8063 0.1060
9.8064 0.0981
9.8065 0.0906
9.8066 0.0834
9.8068 0.0764
9.8069 0.0699
9.8070 0.0636
9.8071 0.0578
9.8073 0.0523
9.8074 0.0472
9.8075 0.0424
9.8076 0.0380
9.8077 0.0339
9.8079 0.0302
9.8080 0.0268
9.8081 0.0237
9.8082 0.0209
9.8083 0.0183
9.8085 0.0161
9.8086 0.0140
9.8087 0.0122
9.8088 0.0106
9.8090 0.0091
9.8091 0.0079
9.8092 0.0067
9.8093 0.0058
9.8094 0.0049
9.8096 0.0042
9.8097 0.0035
9.8098 0.0030
9.8099 0.0025
9.8101 0.0021
9.8102 0.0018
9.8103 0.0015
9.8104 0.0012
9.8105 0.0010
9.8107 0.0008
9.8108 0.0007
9.8109 0.0006
9.8110 0.0005
9.8112 0.0004
9.8113 0.0003
9.8114 0.0002
9.8115 0.0002
9.8116 0.0002
9.8118 0.0001
9.8119 0.0001
9.8120 0.0001
9.8121 0.0001
9.8123 0.0001
9.8124 0.0000
9.8125 0.0000
9.8126 0.0000
9.8127 0.0000
9.8129 0.0000
9.8130 0.0000
9.8131 0.0000
9.8132 0.0000
9.8134 0.0000
9.8135 0.0000
9.8136 0.0000
9.8137 0.0000
9.8138 0.0000
9.8140 0.0000
9.8141 0.0000
9.8142 0.0000
9.8143 0.0000
9.8145 0.0000
9.8146 0.0000
9.8147 0.0000
9.8148 0.0000
9.8149 0.0000
9.8151 0.0000
9.8152 0.0000
9.8153 0.0000
9.8154 0.0000
9.8156 0.0000
9.8157 0.0000
9.8158 0.0000
9.8159 0.0000
9.8160 0.0000
9.8162 0.0000
9.8163 0.0000
9.8164 0.0000
9.8165 0.0000
9.8167 0.0000
9.8168 0.0000
9.8169 0.0000
9.8170 0.0000
9.8171 0.0000
9.8173 0.0000
9.8174 0.0000
9.8175 0.0000
9.8176 0.0000
9.8177 0.0000
9.8179 0.0000
9.8180 0.0000
9.8181 0.0000
9.8182 0.0000
9.8184 0.0000
9.8185 0.0000
9.8186 0.0000
9.8187 0.0000
9.8188 0.0000
9.8190 0.0000
9.8191 0.0000
9.8192 0.0000
9.8193 0.0000
9.8195 0.0000
9.8196 0.0000
9.8197 0.0000
9.8198 0.0000
9.8199 0.0000
9.8201 0.0000
9.8202 0.0000
9.8203 0.0000
9.8204 0.0000
9.8206 0.0000
9.8207 0.0000
9.8208 0.0000
9.8209 0.0000
9.8210 0.0000
9.8212 0.0000
9.8213 0.0000
9.8214 0.0000
9.8215 0.0000
9.8217 0.0000
9.8218 0.0000
9.8219 0.0000
9.8220 0.0000
9.8221 0.0000
9.8223 0.0000
9.8224 0.0000
9.8225 0.0000
9.8226 0.0000
9.8228 0.0000
9.8229 0.0000
9.8230 0.0000
9.8231 0.0000
9.8232 0.0000
9.8234 0.0000
9.8235 0.0000
9.8236 0.0000
9.8237 0.0000
9.8239 0.0000
9.8240 0.0000
9.8241 0.0000
9.8242 0.0000
9.8243 0.0001
9.8245 0.0001
9.8246 0.0001
9.8247 0.0001
9.8248 0.0001
9.8250 0.0001
9.8251 0.0002
9.8252 0.0002
9.8253 0.0003
9.8254 0.0003
9.8256 0.0004
9.8257 0.0005
9.8258 0.0006
9.8259 0.0007
9.8260 0.0008
9.8262 0.0010
9.8263 0.0011
9.8264 0.0013
9.8265 0.0016
9.8267 0.0018
9.8268 0.0022
9.8269 0.0025
9.8270 0.0029
9.8271 0.0034
9.8273 0.0039
9.8274 0.0045
9.8275 0.0052
9.8276 0.0059
9.8278 0.0067
9.8279 0.0076
9.8280 0.0086
9.8281 0.0098
9.8282 0.0110
9.8284 0.0123
9.8285 0.0137
9.8286 0.0153
9.8287 0.0170
9.8289 0.0187
9.8290 0.0207
9.8291 0.0227
9.8292 0.0249
9.8293 0.0271
9.8295 0.0295
9.8296 0.0320
9.8297 0.0346
9.8298 0.0372
9.8300 0.0399
9.8301 0.0427
9.8302 0.0456
9.8303 0.0484
9.8304 0.0513
9.8306 0.0542
9.8307 0.0570
9.8308 0.0598
9.8309 0.0625
9.8311 0.0651
9.8312 0.0676
9.8313 0.0700
9.8314 0.0722
9.8315 0.0743
9.8317 0.0761
9.8318 0.0777
9.8319 0.0791
9.8320 0.0803
9.8322 0.0812
9.8323 0.0819
9.8324 0.0823
9.8325 0.0824
9.8326 0.0822
9.8328 0.0818
9.8329 0.0811
9.8330 0.0802
9.8331 0.0790
9.8333 0.0775
9.8334 0.0758
9.8335 0.0740
9.8336 0.0719
9.8337 0.0697
9.8339 0.0673
9.8340 0.0647
9.8341 0.0621
9.8342 0.0594
9.8344 0.0566
9.8345 0.0538
9.8346 0.0509
9.8347 0.0480
9.8348 0.0452
9.8350 0.0423
9.8351 0.0395
9.8352 0.0368
9.8353 0.0342
9.8354 0.0316
9.8356 0.0291
9.8357 0.0268
9.8358 0.0245
9.8359 0.0224
9.8361 0.0204
9.8362 0.0185
9.8363 0.0167
9.8364 0.0150
9.8365 0.0135
9.8367 0.0121
9.8368 0.0108
9.8369 0.0096
9.8370 0.0085
9.8372 0.0075
9.8373 0.0066
9.8374 0.0058
9.8375 0.0051
9.8376 0.0044
9.8378 0.0038
9.8379 0.0033
9.8380 0.0029
9.8381 0.0025
9.8383 0.0021
9.8384 0.0018
9.8385 0.0015
9.8386 0.0013
9.8387 0.0011
9.8389 0.0009
9.8390 0.0008
9.8391 0.0007
9.8392 0.0005
9.8394 0.0005
9.8395 0.0004
9.8396 0.0003
9.8397 0.0003
9.8398 0.0002
9.8400 0.0002
9.8401 0.0001
9.8402 0.0001
9.8403 0.0001
9.8405 0.0001
9.8406 0.0001
9.8407 0.0000
9.8408 0.0000
9.8409 0.0000
9.8411 0.0000
9.8412 0.0000
9.8413 0.0000
9.8414 0.0000
9.8416 0.0000
9.8417 0.0000
9.8418 0.0000
9.8419 0.0000
9.8420 0.0000
9.8422 0.0000
9.8423 0.0000
9.8424 0.0000
9.8425 0.0000
9.8427 0.0000
9.8428 0.0000
9.8429 0.0000
9.8430 0.0000
9.8431 0.0000
9.8433 0.0000
9.8434 0.0000
9.8435 0.0000
9.8436 0.0000
9.8438 0.0000
9.8439 0.0000
9.8440 0.0000
9.8441 0.0000
9.8442 0.0000
9.8444 0.0000
9.8445 0.0000
9.8446 0.0000
9.8447 0.0000
9.8448 0.0000
