# Frequency, Signal
-2.669533906781356336e+02,8.499225665654887990e-03
-2.667533506701340116e+02,8.612982550569621074e-03
-2.665533106621323896e+02,8.728367151472694527e-03
-2.663532706541308244e+02,8.845390311003092920e-03
-2.661532306461292592e+02,8.964061947312798248e-03
-2.659531906381275803e+02,9.084390979095493396e-03
-2.657531506301260151e+02,9.206385247071494429e-03
-2.655531106221244499e+02,9.330051431862601899e-03
-2.653530706141228279e+02,9.455394968197222694e-03
-2.651530306061212059e+02,9.582419955398652558e-03
-2.649529905981196407e+02,9.711129064120299983e-03
-2.647529505901180187e+02,9.841523439305152610e-03
-2.645529105821163967e+02,9.973602599361660812e-03
-2.643528705741148315e+02,1.010736433156644160e-02
-2.641528305661132094e+02,1.024280458372216727e-02
-2.639527905581115874e+02,1.037991735212031620e-02
-2.637527505501100222e+02,1.051869456588276457e-02
-2.635527105421084570e+02,1.065912596778096667e-02
-2.633526705341067782e+02,1.080119899165986677e-02
-2.631526305261052130e+02,1.094489863662438320e-02
-2.629525905181036478e+02,1.109020733818060628e-02
-2.627525505101020258e+02,1.123710483655747383e-02
-2.625525105021004038e+02,1.138556804247567444e-02
-2.623524704940988386e+02,1.153557090067101366e-02
-2.621524304860972165e+02,1.168708425152359918e-02
-2.619523904780955945e+02,1.184007569119075939e-02
-2.617523504700940293e+02,1.199450943069240751e-02
-2.615523104620924073e+02,1.215034615444848982e-02
-2.613522704540907853e+02,1.230754287882273972e-02
-2.611522304460892201e+02,1.246605281128487265e-02
-2.609521904380876549e+02,1.262582521086093312e-02
-2.607521504300859760e+02,1.278680525060232540e-02
-2.605521104220844109e+02,1.294893388286575027e-02
-2.603520704140828457e+02,1.311214770826027790e-02
-2.601520304060812236e+02,1.327637884917797460e-02
-2.599519903980796016e+02,1.344155482889028766e-02
-2.597519503900780364e+02,1.360759845725317482e-02
-2.595519103820764144e+02,1.377442772412453519e-02
-2.593518703740747924e+02,1.394195570165516866e-02
-2.591518303660732272e+02,1.411009045667071388e-02
-2.589517903580716052e+02,1.427873497441128556e-02
-2.587517503500699831e+02,1.444778709494076718e-02
-2.585517103420684180e+02,1.461713946357787348e-02
-2.583516703340668528e+02,1.478667949673089822e-02
-2.581516303260651739e+02,1.495628936454088467e-02
-2.579515903180636087e+02,1.512584599174998656e-02
-2.577515503100620435e+02,1.529522107821400072e-02
-2.575515103020604215e+02,1.546428114046293628e-02
-2.573514702940587995e+02,1.563288757569053500e-02
-2.571514302860572343e+02,1.580089674951079548e-02
-2.569513902780556123e+02,1.596816010876190087e-02
-2.567513502700539902e+02,1.613452432056187297e-02
-2.565513102620524251e+02,1.629983143872772156e-02
-2.563512702540508030e+02,1.646391909855478286e-02
-2.561512302460491810e+02,1.662662074081975444e-02
-2.559511902380476158e+02,1.678776586571797264e-02
-2.557511502300459938e+02,1.694718031726976867e-02
-2.555511102220444002e+02,1.710468659853587453e-02
-2.553510702140428066e+02,1.726010421776831907e-02
-2.551510302060412130e+02,1.741325006538760670e-02
-2.549509901980395910e+02,1.756393882142663967e-02
-2.547509501900379973e+02,1.771198339281321657e-02
-2.545509101820364037e+02,1.785719537958161199e-02
-2.543508701740348101e+02,1.799938556880931878e-02
-2.541508301660332165e+02,1.813836445477340700e-02
-2.539507901580315945e+02,1.827394278351274562e-02
-2.537507501500300009e+02,1.840593211967257031e-02
-2.535507101420284073e+02,1.853414543320083124e-02
-2.533506701340268137e+02,1.865839770316417290e-02
-2.531506301260251917e+02,1.877850653566184858e-02
-2.529505901180235981e+02,1.889429279254126876e-02
-2.527505501100220044e+02,1.900558122736521749e-02
-2.525505101020204108e+02,1.911220112485154804e-02
-2.523504700940187888e+02,1.921398693980767847e-02
-2.521504300860171952e+02,1.931077893141721832e-02
-2.519503900780156016e+02,1.940242378860986688e-02
-2.517503500700140080e+02,1.948877524216096821e-02
-2.515503100620123860e+02,1.956969465912854547e-02
-2.513502700540107924e+02,1.964505161524372420e-02
-2.511502300460091988e+02,1.971472444092924395e-02
-2.509501900380076052e+02,1.977860073672924740e-02
-2.507501500300060115e+02,1.983657785409394594e-02
-2.505501100220043895e+02,1.988856333767296397e-02
-2.503500700140027959e+02,1.993447532553027993e-02
-2.501500300060012023e+02,1.997424290399964567e-02
-2.499499899979996087e+02,2.000780641424787856e-02
-2.497499499899979867e+02,2.003511770800170053e-02
-2.495499099819963931e+02,2.005614035031572789e-02
-2.493498699739947995e+02,2.007084976771023391e-02
-2.491498299659932059e+02,2.007923334048062128e-02
-2.489497899579915838e+02,2.008129043847000847e-02
-2.487497499499899902e+02,2.007703240009493448e-02
-2.485497099419883966e+02,2.006648245491478647e-02
-2.483496699339868030e+02,2.004967559053121018e-02
-2.481496299259851810e+02,2.002665836508742137e-02
-2.479495899179835874e+02,1.999748866710230819e-02
-2.477495499099819938e+02,1.996223542481408847e-02
-2.475495099019804002e+02,1.992097826761765958e-02
-2.473494698939788066e+02,1.987380714255264705e-02
-2.471494298859771845e+02,1.982082188913226670e-02
-2.469493898779755909e+02,1.976213177609156130e-02
-2.467493498699739973e+02,1.969785500387548349e-02
-2.465493098619724037e+02,1.962811817688038182e-02
-2.463492698539707817e+02,1.955305574960553364e-02
-2.461492298459691881e+02,1.947280945096444352e-02
-2.459491898379675945e+02,1.938752769104940335e-02
-2.457491498299660009e+02,1.929736495463860169e-02
-2.455491098219643789e+02,1.920248118568501292e-02
-2.453490698139627852e+02,1.910304116693333290e-02
-2.451490298059611916e+02,1.899921389867832364e-02
-2.449489897979595980e+02,1.889117198050988683e-02
-2.447489497899579760e+02,1.877909099968940593e-02
-2.445489097819563824e+02,1.866314892957481389e-02
-2.443488697739547888e+02,1.854352554126098215e-02
-2.441488297659531952e+02,1.842040183133433415e-02
-2.439487897579516016e+02,1.829395946835769143e-02
-2.437487497499499796e+02,1.816438026041072157e-02
-2.435487097419484144e+02,1.803184564571508330e-02
-2.433486697339467923e+02,1.789653620807601930e-02
-2.431486297259451703e+02,1.775863121857903723e-02
-2.429485897179436051e+02,1.761830820469095782e-02
-2.427485497099419831e+02,1.747574254763680293e-02
-2.425485097019403611e+02,1.733110710865728640e-02
-2.423484696939387959e+02,1.718457188449744322e-02
-2.421484296859371739e+02,1.703630369224089919e-02
-2.419483896779356087e+02,1.688646588338453200e-02
-2.417483496699339867e+02,1.673521808684496487e-02
-2.415483096619323646e+02,1.658271598040813449e-02
-2.413482696539307994e+02,1.642911108996740130e-02
-2.411482296459291774e+02,1.627455061575318676e-02
-2.409481896379275554e+02,1.611917728463235777e-02
-2.407481496299259902e+02,1.596312922744826807e-02
-2.405481096219243682e+02,1.580653988028574153e-02
-2.403480696139228030e+02,1.564953790847454021e-02
-2.401480296059211810e+02,1.549224715208915269e-02
-2.399479895979195589e+02,1.533478659166602649e-02
-2.397479495899179938e+02,1.517727033283219028e-02
-2.395479095819163717e+02,1.501980760852888314e-02
-2.393478695739148066e+02,1.486250279751354444e-02
-2.391478295659131845e+02,1.470545545783262173e-02
-2.389477895579115625e+02,1.454876037397966060e-02
-2.387477495499099973e+02,1.439250761647866382e-02
-2.385477095419083753e+02,1.423678261266928674e-02
-2.383476695339067533e+02,1.408166622751108772e-02
-2.381476295259051881e+02,1.392723485326874573e-02
-2.379475895179035660e+02,1.377356050699096897e-02
-2.377475495099020009e+02,1.362071093474863728e-02
-2.375475095019003788e+02,1.346874972165120095e-02
-2.373474694938987568e+02,1.331773640671910647e-02
-2.371474294858971916e+02,1.316772660174508544e-02
-2.369473894778955696e+02,1.301877211333605372e-02
-2.367473494698939476e+02,1.287092106738455671e-02
-2.365473094618923824e+02,1.272421803527407948e-02
-2.363472694538907604e+02,1.257870416117894477e-02
-2.361472294458891952e+02,1.243441728987343051e-02
-2.359471894378875731e+02,1.229139209451536596e-02
-2.357471494298859511e+02,1.214966020392193279e-02
-2.355471094218843859e+02,1.200925032890099581e-02
-2.353470694138827639e+02,1.187018838724856161e-02
-2.351470294058811987e+02,1.173249762706614178e-02
-2.349469893978795767e+02,1.159619874809146405e-02
-2.347469493898779547e+02,1.146131002077638815e-02
-2.345469093818763895e+02,1.132784740287988597e-02
-2.343468693738747675e+02,1.119582465337874699e-02
-2.341468293658731454e+02,1.106525344352970834e-02
-2.339467893578715803e+02,1.093614346494461986e-02
-2.337467493498699582e+02,1.080850253456757185e-02
-2.335467093418683930e+02,1.068233669646747978e-02
-2.333466693338667710e+02,1.055765032038029870e-02
-2.331466293258651490e+02,1.043444619695742433e-02
-2.329465893178635838e+02,1.031272562969303384e-02
-2.327465493098619618e+02,1.019248852352078877e-02
-2.325465093018603966e+02,1.007373347008520825e-02
-2.323464692938587746e+02,9.956457829704803281e-03
-2.321464292858571525e+02,9.840657810057721472e-03
-2.319463892778555874e+02,9.726328541628966734e-03
-2.317463492698539653e+02,9.613464149968420011e-03
-2.315463092618523433e+02,9.502057824816636383e-03
-2.313462692538507781e+02,9.392101886161059385e-03
-2.311462292458491561e+02,9.283587847291977294e-03
-2.309461892378475909e+02,9.176506474932098062e-03
-2.307461492298459689e+02,9.070847846516447155e-03
-2.305461092218443468e+02,8.966601404704104689e-03
-2.303460692138427817e+02,8.863756009203960923e-03
-2.301460292058411596e+02,8.762299985999439517e-03
-2.299459891978395376e+02,8.662221174058376549e-03
-2.297459491898379724e+02,8.563506969613957076e-03
-2.295459091818363504e+02,8.466144368103842646e-03
-2.293458691738347852e+02,8.370120003854203405e-03
-2.291458291658331632e+02,8.275420187594058688e-03
-2.289457891578315412e+02,8.182030941885869504e-03
-2.287457491498299760e+02,8.089938034555752000e-03
-2.285457091418283539e+02,7.999127010206285443e-03
-2.283456691338267888e+02,7.909583219893287151e-03
-2.281456291258251667e+02,7.821291849045336822e-03
-2.279455891178235447e+02,7.734237943704352219e-03
-2.277455491098219795e+02,7.648406435162173611e-03
-2.275455091018203575e+02,7.563782163066894854e-03
-2.273454690938187355e+02,7.480349897070509742e-03
-2.271454290858171703e+02,7.398094357086667551e-03
-2.269453890778155483e+02,7.317000232225595244e-03
-2.267453490698139831e+02,7.237052198471166480e-03
-2.265453090618123611e+02,7.158234935161940371e-03
-2.263452690538107390e+02,7.080533140336985054e-03
-2.261452290458091738e+02,7.003931545003853378e-03
-2.259451890378075518e+02,6.928414926384610442e-03
-2.257451490298059298e+02,6.853968120193547169e-03
-2.255451090218043646e+02,6.780576031997534794e-03
-2.253450690138027426e+02,6.708223647708376654e-03
-2.251450290058011774e+02,6.636896043254466616e-03
-2.249449889977995554e+02,6.566578393476304489e-03
-2.247449489897979333e+02,6.497255980289552181e-03
-2.245449089817963682e+02,6.428914200156296901e-03
-2.243448689737947461e+02,6.361538570903998470e-03
-2.241448289657931809e+02,6.295114737929794618e-03
-2.239447889577915589e+02,6.229628479825385229e-03
-2.237447489497899369e+02,6.165065713457092839e-03
-2.235447089417883717e+02,6.101412498533004443e-03
-2.233446689337867497e+02,6.038655041688207985e-03
-2.231446289257851276e+02,5.976779700117552246e-03
-2.229445889177835625e+02,5.915772984783429847e-03
-2.227445489097819404e+02,5.855621563225180994e-03
-2.225445089017803753e+02,5.796312261995377295e-03
-2.223444688937787532e+02,5.737832068746297719e-03
-2.221444288857771312e+02,5.680168133989716220e-03
-2.219443888777755660e+02,5.623307772550902722e-03
-2.217443488697739440e+02,5.567238464737256885e-03
-2.215443088617723788e+02,5.511947857240879524e-03
-2.213442688537707568e+02,5.457423763792833109e-03
-2.211442288457691348e+02,5.403654165586642411e-03
-2.209441888377675696e+02,5.350627211486906273e-03
-2.207441488297659475e+02,5.298331218038414454e-03
-2.205441088217643255e+02,5.246754669290399319e-03
-2.203440688137627603e+02,5.195886216449251138e-03
-2.201440288057611383e+02,5.145714677372709156e-03
-2.199439887977595731e+02,5.096229035917792909e-03
-2.197439487897579511e+02,5.047418441153545682e-03
-2.195439087817563291e+02,4.999272206449765187e-03
-2.193438687737547639e+02,4.951779808451517439e-03
-2.191438287657531419e+02,4.904930885949097992e-03
-2.189437887577515198e+02,4.858715238652540000e-03
-2.187437487497499546e+02,4.813122825878833611e-03
-2.185437087417483326e+02,4.768143765159915323e-03
-2.183436687337467674e+02,4.723768330778989853e-03
-2.181436287257451454e+02,4.679986952241810272e-03
-2.179435887177435234e+02,4.636790212689898688e-03
-2.177435487097419582e+02,4.594168847261454608e-03
-2.175435087017403362e+02,4.552113741405878523e-03
-2.173434686937387710e+02,4.510615929157382048e-03
-2.171434286857371490e+02,4.469666591372416058e-03
-2.169433886777355269e+02,4.429257053935980494e-03
-2.167433486697339617e+02,4.389378785940907177e-03
-2.165433086617323397e+02,4.350023397844355287e-03
-2.163432686537307177e+02,4.311182639605407908e-03
-2.161432286457291525e+02,4.272848398807162738e-03
-2.159431886377275305e+02,4.235012698766717903e-03
-2.157431486297259653e+02,4.197667696636254303e-03
-2.155431086217243433e+02,4.160805681497814837e-03
-2.153430686137227212e+02,4.124419072454746024e-03
-2.151430286057211561e+02,4.088500416722023328e-03
-2.149429885977195340e+02,4.053042387717849769e-03
-2.147429485897179120e+02,4.018037783158705765e-03
-2.145429085817163468e+02,3.983479523159662132e-03
-2.143428685737147248e+02,3.949360648341808042e-03
-2.141428285657131596e+02,3.915674317948568579e-03
-2.139427885577115376e+02,3.882413807972178235e-03
-2.137427485497099156e+02,3.849572509292005593e-03
-2.135427085417083504e+02,3.817143925825766150e-03
-2.133426685337067283e+02,3.785121672694864454e-03
-2.131426285257051632e+02,3.753499474405063829e-03
-2.129425885177035411e+02,3.722271163043155886e-03
-2.127425485097019191e+02,3.691430676490828084e-03
-2.125425085017003539e+02,3.660972056656265367e-03
-2.123424684936987319e+02,3.630889447724283420e-03
-2.121424284856971099e+02,3.601177094425697840e-03
-2.119423884776955447e+02,3.571829340326351625e-03
-2.117423484696939227e+02,3.542840626136343086e-03
-2.115423084616923575e+02,3.514205488039998451e-03
-2.113422684536907354e+02,3.485918556046745283e-03
-2.111422284456891134e+02,3.457974552363441388e-03
-2.109421884376875482e+02,3.430368289788257672e-03
-2.107421484296859262e+02,3.403094670126393783e-03
-2.105421084216843610e+02,3.376148682627898908e-03
-2.103420684136827390e+02,3.349525402447551311e-03
-2.101420284056811170e+02,3.323219989127114936e-03
-2.099419883976795518e+02,3.297227685099872897e-03
-2.097419483896779298e+02,3.271543814217533260e-03
-2.095419083816763077e+02,3.246163780299597332e-03
-2.093418683736747425e+02,3.221083065705024773e-03
-2.091418283656731205e+02,3.196297229926238059e-03
-2.089417883576715553e+02,3.171801908205439807e-03
-2.087417483496699333e+02,3.147592810173004910e-03
-2.085417083416683113e+02,3.123665718508028544e-03
-2.083416683336667461e+02,3.100016487620749477e-03
-2.081416283256651241e+02,3.076641042356742864e-03
-2.079415883176635020e+02,3.053535376722823960e-03
-2.077415483096619369e+02,3.030695552634331009e-03
-2.075415083016603148e+02,3.008117698683691454e-03
-2.073414682936587496e+02,2.985798008930119242e-03
-2.071414282856571276e+02,2.963732741710085015e-03
-2.069413882776555056e+02,2.941918218468534026e-03
-2.067413482696539404e+02,2.920350822610464931e-03
-2.065413082616523184e+02,2.899026998372699476e-03
-2.063412682536507532e+02,2.877943249715677818e-03
-2.061412282456491312e+02,2.857096139234865766e-03
-2.059411882376475091e+02,2.836482287091712795e-03
-2.057411482296459440e+02,2.816098369963765738e-03
-2.055411082216443219e+02,2.795941120013726525e-03
-2.053410682136426999e+02,2.776007323877259254e-03
-2.051410282056411347e+02,2.756293821669162335e-03
-2.049409881976395127e+02,2.736797506007717946e-03
-2.047409481896379475e+02,2.717515321056980689e-03
-2.045409081816363255e+02,2.698444261586619049e-03
-2.043408681736347035e+02,2.679581372049197763e-03
-2.041408281656331383e+02,2.660923745674499945e-03
-2.039407881576315162e+02,2.642468523580670386e-03
-2.037407481496298942e+02,2.624212893901960164e-03
-2.035407081416283290e+02,2.606154090932721705e-03
-2.033406681336267070e+02,2.588289394287419248e-03
-2.031406281256251418e+02,2.570616128076445243e-03
-2.029405881176235198e+02,2.553131660097361904e-03
-2.027405481096218978e+02,2.535833401041445636e-03
-2.025405081016203326e+02,2.518718803715148339e-03
-2.023404680936187106e+02,2.501785362276281750e-03
-2.021404280856171454e+02,2.485030611484701467e-03
-2.019403880776155233e+02,2.468452125967121602e-03
-2.017403480696139013e+02,2.452047519495961173e-03
-2.015403080616123361e+02,2.435814444281833233e-03
-2.013402680536107141e+02,2.419750590279513228e-03
-2.011402280456090921e+02,2.403853684507141139e-03
-2.009401880376075269e+02,2.388121490378376354e-03
-2.007401480296059049e+02,2.372551807047284123e-03
-2.005401080216043397e+02,2.357142468765764491e-03
-2.003400680136027177e+02,2.341891344253200623e-03
-2.001400280056010956e+02,2.326796336078207263e-03
-1.999399879975995304e+02,2.311855380052160996e-03
-1.997399479895979084e+02,2.297066444634328873e-03
-1.995399079815963432e+02,2.282427530348420195e-03
-1.993398679735947212e+02,2.267936669210236615e-03
-1.991398279655930992e+02,2.253591924166346849e-03
-1.989397879575915340e+02,2.239391388543453786e-03
-1.987397479495899120e+02,2.225333185508312182e-03
-1.985397079415882899e+02,2.211415467538013508e-03
-1.983396679335867248e+02,2.197636415900375978e-03
-1.981396279255851027e+02,2.183994240144274991e-03
-1.979395879175835375e+02,2.170487177599774321e-03
-1.977395479095819155e+02,2.157113492887746242e-03
-1.975395079015802935e+02,2.143871477438936361e-03
-1.973394678935787283e+02,2.130759449022182582e-03
-1.971394278855771063e+02,2.117775751281644660e-03
-1.969393878775754843e+02,2.104918753282912502e-03
-1.967393478695739191e+02,2.092186849067738212e-03
-1.965393078615722970e+02,2.079578457217272185e-03
-1.963392678535707319e+02,2.067092020423653195e-03
-1.961392278455691098e+02,2.054726005069722194e-03
-1.959391878375674878e+02,2.042478900816783061e-03
-1.957391478295659226e+02,2.030349220200172635e-03
-1.955391078215643006e+02,2.018335498232532929e-03
-1.953390678135627354e+02,2.006436292014644567e-03
-1.951390278055611134e+02,1.994650180353603301e-03
-1.949389877975594914e+02,1.982975763388289316e-03
-1.947389477895579262e+02,1.971411662221905520e-03
-1.945389077815563041e+02,1.959956518561469050e-03
-1.943388677735546821e+02,1.948608994364153845e-03
-1.941388277655531169e+02,1.937367771490294778e-03
-1.939387877575514949e+02,1.926231551362935380e-03
-1.937387477495499297e+02,1.915199054633832639e-03
-1.935387077415483077e+02,1.904269020855711356e-03
-1.933386677335466857e+02,1.893440208160727944e-03
-1.931386277255451205e+02,1.882711392944953072e-03
-1.929385877175434985e+02,1.872081369558781195e-03
-1.927385477095418764e+02,1.861548950003169209e-03
-1.925385077015403112e+02,1.851112963631546546e-03
-1.923384676935386892e+02,1.840772256857297652e-03
-1.921384276855371240e+02,1.830525692866747647e-03
-1.919383876775355020e+02,1.820372151337457979e-03
-1.917383476695338800e+02,1.810310528161819272e-03
-1.915383076615323148e+02,1.800339735175764209e-03
-1.913382676535306928e+02,1.790458699892519788e-03
-1.911382276455291276e+02,1.780666365241342572e-03
-1.909381876375275056e+02,1.770961689311048711e-03
-1.907381476295258835e+02,1.761343645098340047e-03
-1.905381076215243183e+02,1.751811220260758670e-03
-1.903380676135226963e+02,1.742363416874200986e-03
-1.901380276055210743e+02,1.732999251194933818e-03
-1.899379875975195091e+02,1.723717753425969010e-03
-1.897379475895178871e+02,1.714517967487730592e-03
-1.895379075815163219e+02,1.705398950792964222e-03
-1.893378675735146999e+02,1.696359774025736665e-03
-1.891378275655130778e+02,1.687399520924517081e-03
-1.889377875575115127e+02,1.678517288069201335e-03
-1.887377475495098906e+02,1.669712184672026214e-03
-1.885377075415083254e+02,1.660983332372317160e-03
-1.883376675335067034e+02,1.652329865034935516e-03
-1.881376275255050814e+02,1.643750928552428119e-03
-1.879375875175035162e+02,1.635245680650740645e-03
-1.877375475095018942e+02,1.626813290698449210e-03
-1.875375075015002722e+02,1.618452939519467908e-03
-1.873374674934987070e+02,1.610163819209115867e-03
-1.871374274854970849e+02,1.601945132953498489e-03
-1.869373874774955198e+02,1.593796094852168626e-03
-1.867373474694938977e+02,1.585715929743934096e-03
-1.865373074614922757e+02,1.577703873035833692e-03
-1.863372674534907105e+02,1.569759170535141996e-03
-1.861372274454890885e+02,1.561881078284392630e-03
-1.859371874374874665e+02,1.554068862399357901e-03
-1.857371474294859013e+02,1.546321798909898113e-03
-1.855371074214842793e+02,1.538639173603648233e-03
-1.853370674134827141e+02,1.531020281872495521e-03
-1.851370274054810920e+02,1.523464428561753774e-03
-1.849369873974794700e+02,1.515970927822040499e-03
-1.847369473894779048e+02,1.508539102963744015e-03
-1.845369073814762828e+02,1.501168286314068364e-03
-1.843368673734747176e+02,1.493857819076609616e-03
-1.841368273654730956e+02,1.486607051193374876e-03
-1.839367873574714736e+02,1.479415341209251375e-03
-1.837367473494699084e+02,1.472282056138835438e-03
-1.835367073414682864e+02,1.465206571335583375e-03
-1.833366673334666643e+02,1.458188270363273455e-03
-1.831366273254650991e+02,1.451226544869685733e-03
-1.829365873174634771e+02,1.444320794462480633e-03
-1.827365473094619119e+02,1.437470426587259594e-03
-1.825365073014602899e+02,1.430674856407697848e-03
-1.823364672934586679e+02,1.423933506687798112e-03
-1.821364272854571027e+02,1.417245807676144201e-03
-1.819363872774554807e+02,1.410611196992164317e-03
-1.817363472694539155e+02,1.404029119514358910e-03
-1.815363072614522935e+02,1.397499027270434789e-03
-1.813362672534506714e+02,1.391020379329340265e-03
-1.811362272454491062e+02,1.384592641695137809e-03
-1.809361872374474842e+02,1.378215287202692310e-03
-1.807361472294458622e+02,1.371887795415146745e-03
-1.805361072214442970e+02,1.365609652523141039e-03
-1.803360672134426750e+02,1.359380351245731162e-03
-1.801360272054411098e+02,1.353199390733019966e-03
-1.799359871974394878e+02,1.347066276470399154e-03
-1.797359471894378657e+02,1.340980520184450282e-03
-1.795359071814363006e+02,1.334941639750401605e-03
-1.793358671734346785e+02,1.328949159101159606e-03
-1.791358271654330565e+02,1.323002608137873381e-03
-1.789357871574314913e+02,1.317101522641990659e-03
-1.787357471494298693e+02,1.311245444188792464e-03
-1.785357071414283041e+02,1.305433920062376704e-03
-1.783356671334266821e+02,1.299666503172053171e-03
-1.781356271254250601e+02,1.293942751970143020e-03
-1.779355871174234949e+02,1.288262230371138269e-03
-1.777355471094218728e+02,1.282624507672196169e-03
-1.775355071014203077e+02,1.277029158474975385e-03
-1.773354670934186856e+02,1.271475762608733316e-03
-1.771354270854170636e+02,1.265963905054722297e-03
-1.769353870774154984e+02,1.260493175871816359e-03
-1.767353470694138764e+02,1.255063170123355129e-03
-1.765353070614122544e+02,1.249673487805213297e-03
-1.763352670534106892e+02,1.244323733775023902e-03
-1.761352270454090672e+02,1.239013517682570169e-03
-1.759351870374075020e+02,1.233742453901319437e-03
-1.757351470294058799e+02,1.228510161461060166e-03
-1.755351070214042579e+02,1.223316263981646989e-03
-1.753350670134026927e+02,1.218160389607817395e-03
-1.751350270054010707e+02,1.213042170945055316e-03
-1.749349869973994487e+02,1.207961244996512244e-03
-1.747349469893978835e+02,1.202917253100932319e-03
-1.745349069813962615e+02,1.197909840871574884e-03
-1.743348669733946963e+02,1.192938658136138627e-03
-1.741348269653930743e+02,1.188003358877625726e-03
-1.739347869573914522e+02,1.183103601176176784e-03
-1.737347469493898870e+02,1.178239047151820405e-03
-1.735347069413882650e+02,1.173409362908141513e-03
-1.733346669333866998e+02,1.168614218476854774e-03
-1.731346269253850778e+02,1.163853287763244940e-03
-1.729345869173834558e+02,1.159126248492491681e-03
-1.727345469093818906e+02,1.154432782156830347e-03
-1.725345069013802686e+02,1.149772573963553412e-03
-1.723344668933786465e+02,1.145145312783836349e-03
-1.721344268853770814e+02,1.140550691102371235e-03
-1.719343868773754593e+02,1.135988404967778380e-03
-1.717343468693738942e+02,1.131458153943820698e-03
-1.715343068613722721e+02,1.126959641061356637e-03
-1.713342668533706501e+02,1.122492572771069614e-03
-1.711342268453690849e+02,1.118056658896918014e-03
-1.709341868373674629e+02,1.113651612590310950e-03
-1.707341468293658977e+02,1.109277150285016512e-03
-1.705341068213642757e+02,1.104932991652740485e-03
-1.703340668133626536e+02,1.100618859559422159e-03
-1.701340268053610885e+02,1.096334480022186086e-03
-1.699339867973594664e+02,1.092079582166967768e-03
-1.697339467893578444e+02,1.087853898186790088e-03
-1.695339067813562792e+02,1.083657163300688099e-03
-1.693338667733546572e+02,1.079489115713246159e-03
-1.691338267653530920e+02,1.075349496574783213e-03
-1.689337867573514700e+02,1.071238049942117897e-03
-1.687337467493498480e+02,1.067154522739957069e-03
-1.685337067413482828e+02,1.063098664722860257e-03
-1.683336667333466607e+02,1.059070228437777655e-03
-1.681336267253450387e+02,1.055068969187176629e-03
-1.679335867173434735e+02,1.051094644992708145e-03
-1.677335467093418515e+02,1.047147016559427449e-03
-1.675335067013402863e+02,1.043225847240565520e-03
-1.673334666933386643e+02,1.039330903002815085e-03
-1.671334266853370423e+02,1.035461952392154180e-03
-1.669333866773354771e+02,1.031618766500174301e-03
-1.667333466693338551e+02,1.027801118930910971e-03
-1.665333066613322899e+02,1.024008785768182371e-03
-1.663332666533306679e+02,1.020241545543401542e-03
-1.661332266453290458e+02,1.016499179203881036e-03
-1.659331866373274806e+02,1.012781470081600523e-03
-1.657331466293258586e+02,1.009088203862438648e-03
-1.655331066213242366e+02,1.005419168555870667e-03
-1.653330666133226714e+02,1.001774154465102365e-03
-1.651330266053210494e+02,9.981529541576487051e-04
-1.649329865973194842e+02,9.945553624363554987e-04
-1.647329465893178622e+02,9.909811763108287205e-04
-1.645329065813162401e+02,9.874301949693074874e-04
-1.643328665733146750e+02,9.839022197509279984e-04
-1.641328265653130529e+02,9.803970541184029407e-04
-1.639327865573114309e+02,9.769145036311027014e-04
-1.637327465493098657e+02,9.734543759185255909e-04
-1.635327065413082437e+02,9.700164806541480790e-04
-1.633326665333066785e+02,9.666006295296729334e-04
-1.631326265253050565e+02,9.632066362296250617e-04
-1.629325865173034344e+02,9.598343164063420033e-04
-1.627325465093018693e+02,9.564834876553071370e-04
-1.625325065013002472e+02,9.531539694908419767e-04
-1.623324664932986821e+02,9.498455833221600489e-04
-1.621324264852970600e+02,9.465581524297442956e-04
-1.619323864772954380e+02,9.432915019420868175e-04
-1.617323464692938728e+02,9.400454588127429281e-04
-1.615323064612922508e+02,9.368198517977197916e-04
-1.613322664532906288e+02,9.336145114331925992e-04
-1.611322264452890636e+02,9.304292700135323446e-04
-1.609321864372874415e+02,9.272639615696431394e-04
-1.607321464292858764e+02,9.241184218476182835e-04
-1.605321064212842543e+02,9.209924882876844091e-04
-1.603320664132826323e+02,9.178860000034552713e-04
-1.601320264052810671e+02,9.147987977614737212e-04
-1.599319863972794451e+02,9.117307239610356788e-04
-1.597319463892778799e+02,9.086816226143138884e-04
-1.595319063812762579e+02,9.056513393267396055e-04
-1.593318663732746359e+02,9.026397212776804879e-04
-1.591318263652730707e+02,8.996466172013729487e-04
-1.589317863572714487e+02,8.966718773681250183e-04
-1.587317463492698266e+02,8.937153535657891721e-04
-1.585317063412682614e+02,8.907768990814804054e-04
-1.583316663332666394e+02,8.878563686835558169e-04
-1.581316263252650742e+02,8.849536186038442108e-04
-1.579315863172634522e+02,8.820685065201172570e-04
-1.577315463092618302e+02,8.792008915388068759e-04
-1.575315063012602650e+02,8.763506341779612541e-04
-1.573314662932586430e+02,8.735175963504275684e-04
-1.571314262852570209e+02,8.707016413472796297e-04
-1.569313862772554558e+02,8.679026338214597663e-04
-1.567313462692538337e+02,8.651204397716506659e-04
-1.565313062612522685e+02,8.623549265263709971e-04
-1.563312662532506465e+02,8.596059627282771377e-04
-1.561312262452490245e+02,8.568734183186934531e-04
-1.559311862372474593e+02,8.541571645223389230e-04
-1.557311462292458373e+02,8.514570738322695250e-04
-1.555311062212442721e+02,8.487730199950239062e-04
-1.553310662132426501e+02,8.461048779959646441e-04
