2.2047 0.0000
2.2048 0.0000
2.2050 0.0000
2.2051 0.0000
2.2052 0.0000
2.2053 0.0000
2.2054 0.0000
2.2056 0.0000
2.2057 0.0000
2.2058 0.0000
2.2059 0.0000
2.2061 0.0000
2.2062 0.0000
2.2063 0.0000
2.2064 0.0000
2.2065 0.0000
2.2067 0.0000
2.2068 0.0000
2.2069 0.0000
2.2070 0.0000
2.2072 0.0000
2.2073 0.0000
2.2074 0.0000
2.2075 0.0000
2.2076 0.0000
2.2078 0.0000
2.2079 0.0000
2.2080 0.0000
2.2081 0.0000
2.2083 0.0000
2.2084 0.0000
2.2085 0.0000
2.2086 0.0000
2.2087 0.0000
2.2089 0.0000
2.2090 0.0000
2.2091 0.0000
2.2092 0.0000
2.2094 0.0000
2.2095 0.0000
2.2096 0.0000
2.2097 0.0000
2.2098 0.0000
2.2100 0.0000
2.2101 0.0000
2.2102 0.0000
2.2103 0.0000
2.2104 0.0000
2.2106 0.0000
2.2107 0.0000
2.2108 0.0000
2.2109 0.0000
2.2111 0.0001
2.2112 0.0001
2.2113 0.0001
2.2114 0.0001
2.2115 0.0002
2.2117 0.0002
2.2118 0.0002
2.2119 0.0003
2.2120 0.0004
2.2122 0.0005
2.2123 0.0006
2.2124 0.0008
2.2125 0.0009
2.2126 0.0012
2.2128 0.0014
2.2129 0.0018
2.2130 0.0022
2.2131 0.0027
2.2133 0.0032
2.2134 0.0039
2.2135 0.0047
2.2136 0.0057
2.2137 0.0069
2.2139 0.0082
2.2140 0.0098
2.2141 0.0116
2.2142 0.0138
2.2144 0.0163
2.2145 0.0192
2.2146 0.0225
2.2147 0.0264
2.2148 0.0307
2.2150 0.0357
2.2151 0.0414
2.2152 0.0477
2.2153 0.0549
2.2155 0.0630
2.2156 0.0720
2.2157 0.0820
2.2158 0.0931
2.2159 0.1054
2.2161 0.1189
2.2162 0.1336
2.2163 0.1498
2.2164 0.1673
2.2166 0.1862
2.2167 0.2066
2.2168 0.2284
2.2169 0.2518
2.2170 0.2766
2.2172 0.3028
2.2173 0.3304
2.2174 0.3594
2.2175 0.3897
2.2177 0.4210
2.2178 0.4534
2.2179 0.4867
2.2180 0.5207
2.2181 0.5553
2.2183 0.5901
2.2184 0.6251
2.2185 0.6600
2.2186 0.6945
2.2188 0.7285
2.2189 0.7615
2.2190 0.7935
2.2191 0.8240
2.2192 0.8529
2.2194 0.8799
2.2195 0.9048
2.2196 0.9273
2.2197 0.9472
2.2198 0.9643
2.2200 0.9786
2.2201 0.9897
2.2202 0.9977
2.2203 1.0024
2.2205 1.0038
2.2206 1.0019
2.2207 0.9967
2.2208 0.9883
2.2209 0.9767
2.2211 0.9620
2.2212 0.9445
2.2213 0.9242
2.2214 0.9013
2.2216 0.8761
2.2217 0.8489
2.2218 0.8197
2.2219 0.7889
2.2220 0.7568
2.2222 0.7236
2.2223 0.6896
2.2224 0.6550
2.2225 0.6201
2.2227 0.5851
2.2228 0.5502
2.2229 0.5158
2.2230 0.4819
2.2231 0.4487
2.2233 0.4164
2.2234 0.3852
2.2235 0.3552
2.2236 0.3264
2.2238 0.2989
2.2239 0.2729
2.2240 0.2483
2.2241 0.2252
2.2242 0.2035
2.2244 0.1834
2.2245 0.1646
2.2246 0.1473
2.2247 0.1314
2.2249 0.1168
2.2250 0.1035
2.2251 0.0914
2.2252 0.0805
2.2253 0.0706
2.2255 0.0618
2.2256 0.0538
2.2257 0.0468
2.2258 0.0405
2.2260 0.0349
2.2261 0.0301
2.2262 0.0258
2.2263 0.0220
2.2264 0.0188
2.2266 0.0159
2.2267 0.0135
2.2268 0.0114
2.2269 0.0095
2.2271 0.0080
2.2272 0.0067
2.2273 0.0056
2.2274 0.0046
2.2275 0.0038
2.2277 0.0031
2.2278 0.0026
2.2279 0.0021
2.2280 0.0017
2.2281 0.0014
2.2283 0.0011
2.2284 0.0009
2.2285 0.0007
2.2286 0.0006
2.2288 0.0005
2.2289 0.0004
2.2290 0.0003
2.2291 0.0002
2.2292 0.0002
2.2294 0.0001
2.2295 0.0001
2.2296 0.0001
2.2297 0.0001
2.2299 0.0001
2.2300 0.0000
2.2301 0.0000
2.2302 0.0000
2.2303 0.0000
2.2305 0.0000
2.2306 0.0000
2.2307 0.0000
2.2308 0.0000
2.2310 0.0000
2.2311 0.0000
2.2312 0.0000
2.2313 0.0000
2.2314 0.0000
2.2316 0.0000
2.2317 0.0000
2.2318 0.0000
2.2319 0.0000
2.2321 0.0000
2.2322 0.0000
2.2323 0.0000
2.2324 0.0000
2.2325 0.0000
2.2327 0.0000
2.2328 0.0000
2.2329 0.0000
2.2330 0.0000
2.2332 0.0000
2.2333 0.0000
2.2334 0.0000
2.2335 0.0000
2.2336 0.0000
2.2338 0.0000
2.2339 0.0000
2.2340 0.0000
2.2341 0.0000
2.2343 0.0000
2.2344 0.0000
2.2345 0.0000
2.2346 0.0000
2.2347 0.0000
2.2349 0.0000
2.2350 0.0000
2.2351 0.0000
2.2352 0.0000
2.2354 0.0000
2.2355 0.0000
2.2356 0.0000
2.2357 0.0000
2.2358 0.0000
2.2360 0.0000
2.2361 0.0000
2.2362 0.0000
2.2363 0.0000
2.2365 0.0000
2.2366 0.0000
2.2367 0.0000
2.2368 0.0000
2.2369 0.0000
