# HCl spectrum
# xmin= 2650 cm^-1
# xmax= 3100 cm^-1

Wavenumber, Absorbance
2974.38, 0.0243
2974.5, 0.0247
2974.62, 0.0246
2974.75, 0.0242
2974.88, 0.0237
2975, 0.0232
2975.12, 0.0229
2975.25, 0.0227
2975.38, 0.0225
2975.5, 0.0225
2975.62, 0.0228
2975.75, 0.0231
2975.88, 0.0233
2976, 0.0233
2976.12, 0.0236
2976.25, 0.024
2976.38, 0.0241
2976.5, 0.0239
2976.62, 0.0238
2976.75, 0.0241
2976.88, 0.0242
2977, 0.0239
2977.12, 0.0236
2977.25, 0.0237
2977.38, 0.024
2977.5, 0.024
2977.62, 0.024
2977.75, 0.0244
2977.88, 0.0248
2978, 0.0246
2978.12, 0.0242
2978.25, 0.0252
2978.38, 0.0296
2978.5, 0.0392
2978.62, 0.052
2978.75, 0.0618
2978.88, 0.0614
2979, 0.0509
2979.12, 0.0377
2979.25, 0.0291
2979.38, 0.0256
2979.5, 0.0242
2979.62, 0.0232
2979.75, 0.0234
2979.88, 0.0245
2980, 0.0252
2980.12, 0.0256
2980.25, 0.0267
2980.38, 0.0287
2980.5, 0.0329
2980.62, 0.0451
2980.75, 0.0717
2980.88, 0.108
2981, 0.1335
2981.12, 0.1277
2981.25, 0.0956
2981.38, 0.061
2981.5, 0.039
2981.62, 0.0298
2981.75, 0.0268
2981.88, 0.0249
2982, 0.0232
2982.12, 0.0219
2982.25, 0.0211
2982.38, 0.021
2982.5, 0.0216
2982.62, 0.0222
2982.75, 0.0225
2982.88, 0.0227
2983, 0.0231
2983.12, 0.0235
2983.25, 0.0235
2983.38, 0.023
2983.5, 0.0224
2983.62, 0.0224
2983.75, 0.023
2983.88, 0.0238
2984, 0.0243
2984.12, 0.0241
2984.25, 0.024
2984.38, 0.0244
2984.5, 0.0248
2984.62, 0.0245
2984.75, 0.0235
2984.88, 0.023
2985, 0.0233
2985.12, 0.024
2985.25, 0.0241
2985.38, 0.0236
2985.5, 0.0227
2985.62, 0.0221
2985.75, 0.0224
2985.88, 0.0233
2986, 0.0239
2986.12, 0.0236
2986.25, 0.0229
2986.38, 0.0227
2986.5, 0.0232
2986.62, 0.0236
2986.75, 0.0235
2986.88, 0.0233
2987, 0.0233
2987.12, 0.0234
2987.25, 0.0233
2987.38, 0.023
2987.5, 0.0225
2987.62, 0.0222
2987.75, 0.0225
2987.88, 0.0232
2988, 0.0238
2988.12, 0.0237
2988.25, 0.0229
2988.38, 0.0225
2988.5, 0.0229
2988.62, 0.0235
2988.75, 0.0236
2988.88, 0.0229
2989, 0.0221
2989.12, 0.0221
2989.25, 0.023
2989.38, 0.0238
2989.5, 0.0239
2989.62, 0.0236
2989.75, 0.0238
2989.88, 0.0249
2990, 0.0257
2990.12, 0.0252
2990.25, 0.0238
2990.38, 0.0226
2990.5, 0.0224
2990.62, 0.0229
2990.75, 0.0233
2990.88, 0.0233
2991, 0.0231
2991.12, 0.023
2991.25, 0.0231
2991.38, 0.0229
2991.5, 0.0224
2991.62, 0.0219
2991.75, 0.0222
2991.88, 0.0231
2992, 0.0238
2992.12, 0.0235
2992.25, 0.0227
2992.38, 0.0225
2992.5, 0.0232
2992.62, 0.024
2992.75, 0.024
2992.88, 0.0232
2993, 0.0223
2993.12, 0.0221
2993.25, 0.0227
2993.38, 0.0236
2993.5, 0.0241
2993.62, 0.0239
2993.75, 0.0238
2993.88, 0.0242
2994, 0.0247
2994.12, 0.0245
2994.25, 0.0233
2994.38, 0.0222
2994.5, 0.022
2994.62, 0.0227
2994.75, 0.0234
2994.88, 0.0235
2995, 0.0232
2995.12, 0.0229
2995.25, 0.0233
2995.38, 0.026
2995.5, 0.0325
2995.62, 0.0423
2995.75, 0.0508
2995.88, 0.0524
2996, 0.0458
2996.12, 0.0356
2996.25, 0.0278
2996.38, 0.0241
2996.5, 0.0229
2996.62, 0.0226
2996.75, 0.023
2996.88, 0.0237
2997, 0.0237
2997.12, 0.0233
2997.25, 0.0238
2997.38, 0.0251
2997.5, 0.0271
2997.62, 0.033
2997.75, 0.049
2997.88, 0.0756
2998, 0.1005
2998.12, 0.1055
2998.25, 0.086
2998.38, 0.0576
2998.5, 0.0366
2998.62, 0.0277
2998.75, 0.0261
2998.88, 0.0259
2999, 0.0253
2999.12, 0.0246
2999.25, 0.0243
2999.38, 0.0244
2999.5, 0.0247
2999.62, 0.0247
2999.75, 0.0243
2999.88, 0.024
3000, 0.0245
3000.12, 0.0253
3000.25, 0.0252
3000.38, 0.0241
3000.5, 0.023
3000.62, 0.0228
3000.75, 0.0234
3000.88, 0.0238
3001, 0.0237
3001.12, 0.0233
3001.25, 0.0233
3001.38, 0.0238
3001.5, 0.0243
3001.62, 0.0244
3001.75, 0.0239
3001.88, 0.0233
3002, 0.023
3002.12, 0.0232
3002.25, 0.0235
3002.38, 0.0235
3002.5, 0.0233
3002.62, 0.0232
3002.75, 0.0234
3002.88, 0.0236
3003, 0.0236
3003.12, 0.0235
3003.25, 0.0237
3003.38, 0.0241
3003.5, 0.024
3003.62, 0.0232
3003.75, 0.0221
3003.88, 0.0218
3004, 0.0224
3004.12, 0.0235
3004.25, 0.0243
3004.38, 0.0245
3004.5, 0.0239
3004.62, 0.0234
3004.75, 0.0236
3004.88, 0.0243
3005, 0.0246
3005.12, 0.0241
3005.25, 0.0234
3005.38, 0.0232
3005.5, 0.0235
3005.62, 0.0236
3005.75, 0.0232
3005.88, 0.023
3006, 0.0232
3006.12, 0.0238
3006.25, 0.0243
3006.38, 0.0245
3006.5, 0.0242
3006.62, 0.0236
3006.75, 0.0233
3006.88, 0.0234
3007, 0.0238
3007.12, 0.0238
3007.25, 0.0237
3007.38, 0.0241
3007.5, 0.0247
3007.62, 0.0249
3007.75, 0.0242
3007.88, 0.0231
3008, 0.0228
3008.12, 0.0233
3008.25, 0.024
3008.38, 0.0241
3008.5, 0.0236
3008.62, 0.0233
3008.75, 0.0236
3008.88, 0.0245
3009, 0.0248
3009.12, 0.024
3009.25, 0.0229
3009.38, 0.0224
3009.5, 0.023
3009.62, 0.0236
3009.75, 0.0238
3009.88, 0.0238
3010, 0.0241
3010.12, 0.0245
3010.25, 0.0246
3010.38, 0.0243
3010.5, 0.024
3010.62, 0.0236
3010.75, 0.0233
3010.88, 0.0232
3011, 0.0234
3011.12, 0.0234
3011.25, 0.0228
3011.38, 0.0222
3011.5, 0.0222
3011.62, 0.0235
3011.75, 0.0265
3011.88, 0.0313
3012, 0.0372
3012.12, 0.0412
3012.25, 0.0405
3012.38, 0.0354
3012.5, 0.0294
3012.62, 0.0259
3012.75, 0.0245
3012.88, 0.0236
3013, 0.0224
3013.12, 0.0219
3013.25, 0.0222
3013.38, 0.0226
3013.5, 0.023
3013.62, 0.0238
3013.75, 0.0248
3013.88, 0.0259
3014, 0.0299
3014.12, 0.0413
3014.25, 0.06
3014.38, 0.0763
3014.5, 0.0778
3014.62, 0.063
3014.75, 0.0434
3014.88, 0.0305
3015, 0.0262
3015.12, 0.0255
3015.25, 0.0246
3015.38, 0.0233
3015.5, 0.023
3015.62, 0.0233
3015.75, 0.0236
3015.88, 0.0239
3016, 0.0242
3016.12, 0.0241
3016.25, 0.0236
3016.38, 0.0233
3016.5, 0.0234
3016.62, 0.0234
3016.75, 0.0231
3016.88, 0.0231
3017, 0.0235
3017.12, 0.0239
3017.25, 0.0238
3017.38, 0.0233
3017.5, 0.0229
3017.62, 0.0228
3017.75, 0.023
3017.88, 0.0233
3018, 0.0238
3018.12, 0.0242
3018.25, 0.0241
3018.38, 0.024
3018.5, 0.024
3018.62, 0.0241
3018.75, 0.0241
3018.88, 0.0241
3019, 0.0242
3019.12, 0.0242
3019.25, 0.0241
3019.38, 0.0239
3019.5, 0.0237
3019.62, 0.0237
3019.75, 0.0237
3019.88, 0.0238
3020, 0.0241
3020.12, 0.0244
3020.25, 0.0245
3020.38, 0.0244
3020.5, 0.024
3020.62, 0.0234
3020.75, 0.0228
3020.88, 0.0227
3021, 0.0231
3021.12, 0.0234
3021.25, 0.0235
3021.38, 0.0235
3021.5, 0.0234
3021.62, 0.0235
3021.75, 0.0237
3021.88, 0.0241
3022, 0.0245
3022.12, 0.0247
3022.25, 0.0243
3022.38, 0.024
3022.5, 0.024
3022.62, 0.0244
3022.75, 0.0245
3022.88, 0.0243
3023, 0.0241
3023.12, 0.0241
3023.25, 0.0243
3023.38, 0.0243
3023.5, 0.0242
3023.62, 0.0242
3023.75, 0.0245
3023.88, 0.0249
3024, 0.0249
3024.12, 0.0243
3024.25, 0.0235
3024.38, 0.0227
3024.5, 0.0223
3024.62, 0.0219
3024.75, 0.0216
3024.88, 0.0217
3025, 0.0222
3025.12, 0.0228
3025.25, 0.0234
3025.38, 0.0239
3025.5, 0.0241
3025.62, 0.0241
3025.75, 0.0243
3025.88, 0.0249
3026, 0.0254
3026.12, 0.0251
3026.25, 0.0242
3026.38, 0.0237
3026.5, 0.0242
3026.62, 0.0252
3026.75, 0.0256
3026.88, 0.025
3027, 0.0241
3027.12, 0.0236
3027.25, 0.0238
3027.38, 0.0252
3027.5, 0.0279
3027.62, 0.0313
3027.75, 0.034
3027.88, 0.0343
3028, 0.0319
3028.12, 0.0283
3028.25, 0.0255
3028.38, 0.0245
3028.5, 0.0244
3028.62, 0.0243
3028.75, 0.0242
3028.88, 0.0242
3029, 0.0242
3029.12, 0.0238
3029.25, 0.0234
3029.38, 0.0235
3029.5, 0.0239
3029.62, 0.0255
3029.75, 0.0304
3029.88, 0.0401
3030, 0.0514
3030.12, 0.0565
3030.25, 0.0511
3030.38, 0.0393
3030.5, 0.0294
3030.62, 0.0251
3030.75, 0.025
3030.88, 0.0255
3031, 0.0254
3031.12, 0.0251
3031.25, 0.0248
3031.38, 0.0245
3031.5, 0.0241
3031.62, 0.0239
3031.75, 0.024
3031.88, 0.0242
3032, 0.0245
3032.12, 0.0246
3032.25, 0.0245
3032.38, 0.0241
3032.5, 0.0238
3032.62, 0.024
3032.75, 0.0244
3032.88, 0.0248
3033, 0.025
3033.12, 0.0248
3033.25, 0.0242
3033.38, 0.0238
3033.5, 0.0237
3033.62, 0.0235
3033.75, 0.0227
3033.88, 0.0216
3034, 0.0211
3034.12, 0.0217
3034.25, 0.0229
3034.38, 0.0239
3034.5, 0.0242
3034.62, 0.024
3034.75, 0.0235
3034.88, 0.0231
3035, 0.0227
3035.12, 0.0225
3035.25, 0.0225
3035.38, 0.0227
3035.5, 0.023
3035.62, 0.0231
3035.75, 0.0229
3035.88, 0.0227
3036, 0.0229
3036.12, 0.0235
3036.25, 0.0241
3036.38, 0.0247
3036.5, 0.025
3036.62, 0.0247
3036.75, 0.0241
3036.88, 0.0237
3037, 0.0239
3037.12, 0.0244
3037.25, 0.0245
3037.38, 0.0244
3037.5, 0.0244
3037.62, 0.0247
3037.75, 0.0246
3037.88, 0.0239
3038, 0.0232
3038.12, 0.0232
3038.25, 0.0239
3038.38, 0.0245
3038.5, 0.0245
3038.62, 0.0237
3038.75, 0.0229
3038.88, 0.0229
3039, 0.0238
3039.12, 0.0248
3039.25, 0.0249
3039.38, 0.0243
3039.5, 0.0237
3039.62, 0.0236
3039.75, 0.0237
3039.88, 0.0235
3040, 0.0229
3040.12, 0.0225
3040.25, 0.0225
3040.38, 0.0229
3040.5, 0.0233
3040.62, 0.0233
3040.75, 0.0233
3040.88, 0.0235
3041, 0.0238
3041.12, 0.0238
3041.25, 0.0232
3041.38, 0.0224
3041.5, 0.0222
3041.62, 0.0226
3041.75, 0.0232
3041.88, 0.0234
3042, 0.0233
3042.12, 0.0229
3042.25, 0.0225
3042.38, 0.0228
3042.5, 0.0246
3042.62, 0.0272
3042.75, 0.029
3042.88, 0.0289
3043, 0.0275
3043.12, 0.0261
3043.25, 0.0252
3043.38, 0.0244
3043.5, 0.0237
3043.62, 0.0235
3043.75, 0.0239
3043.88, 0.0242
3044, 0.0236
3044.12, 0.0227
3044.25, 0.0224
3044.38, 0.0227
3044.5, 0.0235
3044.62, 0.025
3044.75, 0.0285
3044.88, 0.0342
3045, 0.0396
3045.12, 0.041
3045.25, 0.0371
3045.38, 0.0304
3045.5, 0.0252
3045.62, 0.0233
3045.75, 0.0234
3045.88, 0.0236
3046, 0.0234
3046.12, 0.0231
3046.25, 0.0231
3046.38, 0.0235
3046.5, 0.024
3046.62, 0.0245
3046.75, 0.0248
3046.88, 0.0246
3047, 0.0245
3047.12, 0.0244
3047.25, 0.0242
3047.38, 0.0238
3047.5, 0.0234
3047.62, 0.0234
3047.75, 0.0238
3047.88, 0.0239
3048, 0.0236
3048.12, 0.0231
3048.25, 0.0229
3048.38, 0.0232
3048.5, 0.0239
3048.62, 0.0243
3048.75, 0.024
3048.88, 0.0232
3049, 0.0228
3049.12, 0.0231
3049.25, 0.0235
3049.38, 0.0235
3049.5, 0.0234
3049.62, 0.0237
3049.75, 0.0242
3049.88, 0.0245
3050, 0.0242
3050.12, 0.0237
3050.25, 0.0234
3050.38, 0.0235
3050.5, 0.0238
3050.62, 0.0238
3050.75, 0.0235
3050.88, 0.0228
3051, 0.0225
3051.12, 0.0229
3051.25, 0.0237
3051.38, 0.0241
3051.5, 0.0239
3051.62, 0.0235
3051.75, 0.0233
3051.88, 0.0235
3052, 0.0237
3052.12, 0.0236
3052.25, 0.0233
3052.38, 0.0229
3052.5, 0.0228
3052.62, 0.0231
3052.75, 0.0236
3052.88, 0.0238
3053, 0.0237
3053.12, 0.0239
3053.25, 0.0243
3053.38, 0.0244
3053.5, 0.024
3053.62, 0.0236
3053.75, 0.0239
3053.88, 0.0247
3054, 0.0251
3054.12, 0.0248
3054.25, 0.0241
3054.38, 0.0236
3054.5, 0.0235
3054.62, 0.0234
3054.75, 0.0232
3054.88, 0.0228
3055, 0.0227
3055.12, 0.0232
3055.25, 0.0241
3055.38, 0.0247
3055.5, 0.0245
3055.62, 0.0238
3055.75, 0.0232
3055.88, 0.0234
3056, 0.0241
3056.12, 0.0247
3056.25, 0.0248
3056.38, 0.0243
3056.5, 0.0237
3056.62, 0.0236
3056.75, 0.0243
3056.88, 0.0252
3057, 0.0256
3057.12, 0.0251
3057.25, 0.024
3057.38, 0.0233
3057.5, 0.0232
3057.62, 0.0234
3057.75, 0.0234
3057.88, 0.0233
3058, 0.0237
3058.12, 0.0245
3058.25, 0.0251
3058.38, 0.0251
3058.5, 0.0248
3058.62, 0.0248
3058.75, 0.0254
3058.88, 0.0263
3059, 0.0277
3059.12, 0.03
3059.25, 0.0324
3059.38, 0.033
3059.5, 0.031
3059.62, 0.0275
3059.75, 0.0247
3059.88, 0.0238
3060, 0.0238
3060.12, 0.0235
3060.25, 0.0228
3060.38, 0.0222
3060.5, 0.0223
3060.62, 0.0229
3060.75, 0.0235
3060.88, 0.0239
3061, 0.0238
3061.12, 0.0237
3061.25, 0.024
3061.38, 0.0247
3061.5, 0.0252
3061.62, 0.0251
3061.75, 0.0247
3061.88, 0.0243
3062, 0.024
3062.12, 0.0239
3062.25, 0.024
3062.38, 0.0244
3062.5, 0.0249
3062.62, 0.0254
3062.75, 0.0258
3062.88, 0.0256
3063, 0.0247
3063.12, 0.0233
3063.25, 0.0224
3063.38, 0.0223
3063.5, 0.023
3063.62, 0.0235
3063.75, 0.0238
3063.88, 0.024
3064, 0.0243
3064.12, 0.0244
3064.25, 0.024
3064.38, 0.0233
3064.5, 0.0231
3064.62, 0.0235
3064.75, 0.0242
3064.88, 0.0245
3065, 0.0242
3065.12, 0.0237
3065.25, 0.0234
3065.38, 0.0234
3065.5, 0.0234
3065.62, 0.0231
3065.75, 0.0228
3065.88, 0.0227
3066, 0.023
3066.12, 0.0233
3066.25, 0.0233
3066.38, 0.0228
3066.5, 0.022
3066.62, 0.0215
3066.75, 0.0217
3066.88, 0.0224
3067, 0.0232
3067.12, 0.0235
3067.25, 0.0233
3067.38, 0.0232
3067.5, 0.0237
3067.62, 0.0244
3067.75, 0.0245
3067.88, 0.0239
3068, 0.0232
3068.12, 0.0231
3068.25, 0.0236
3068.38, 0.0242
3068.5, 0.0245
3068.62, 0.0244
3068.75, 0.0241
3068.88, 0.0237
3069, 0.0234
3069.12, 0.023
3069.25, 0.0229
3069.38, 0.0229
3069.5, 0.0232
3069.62, 0.0234
3069.75, 0.0234
3069.88, 0.0234
3070, 0.0236
3070.12, 0.0239
3070.25, 0.0243
3070.38, 0.0245
3070.5, 0.0248
3070.62, 0.025
3070.75, 0.0253
3070.88, 0.0252
3071, 0.0248
3071.12, 0.0242
3071.25, 0.0239
3071.38, 0.024
3071.5, 0.0244
3071.62, 0.0248
3071.75, 0.0248
3071.88, 0.0245
3072, 0.0242
3072.12, 0.024
3072.25, 0.0241
3072.38, 0.0242
3072.5, 0.0244
3072.62, 0.025
3072.75, 0.0258
3072.88, 0.0263
3073, 0.0263
3073.12, 0.026
3073.25, 0.0258
3073.38, 0.0258
3073.5, 0.0256
3073.62, 0.0248
3073.75, 0.0239
3073.88, 0.0235
3074, 0.0236
3074.12, 0.0237
3074.25, 0.0238
3074.38, 0.0241
3074.5, 0.0244
3074.62, 0.0246
3074.75, 0.0247
3074.88, 0.025
3075, 0.0253
3075.12, 0.0254
3075.25, 0.025
3075.38, 0.0244
3075.5, 0.0238
3075.62, 0.023
3075.75, 0.0224
3075.88, 0.0223
3076, 0.0228
3076.12, 0.0236
3076.25, 0.0242
3076.38, 0.0243
3076.5, 0.0243
3076.62, 0.024
3076.75, 0.0236
3076.88, 0.0233
3077, 0.0233
3077.12, 0.0236
3077.25, 0.0236
3077.38, 0.0234
3077.5, 0.0231
3077.62, 0.0229
3077.75, 0.0227
3077.88, 0.0226
3078, 0.0229
3078.12, 0.0234
3078.25, 0.0237
3078.38, 0.0237
3078.5, 0.0236
3078.62, 0.0237
3078.75, 0.0239
3078.88, 0.0238
3079, 0.0234
3079.12, 0.0233
3079.25, 0.0235
3079.38, 0.0239
3079.5, 0.024
3079.62, 0.0238
3079.75, 0.0235
3079.88, 0.0232
3080, 0.0228
3080.12, 0.0223
3080.25, 0.0218
3080.38, 0.0218
3080.5, 0.0222
3080.62, 0.023
3080.75, 0.0235
3080.88, 0.0235
3081, 0.023
3081.12, 0.0225
3081.25, 0.0223
3081.38, 0.0222
3081.5, 0.0223
3081.62, 0.0224
3081.75, 0.0227
3081.88, 0.0232
3082, 0.0238
3082.12, 0.0241
3082.25, 0.0243
3082.38, 0.0243
3082.5, 0.0247
3082.62, 0.0254
3082.75, 0.0259
3082.88, 0.0256
3083, 0.0246
3083.12, 0.0239
3083.25, 0.0239
3083.38, 0.0242
3083.5, 0.024
3083.62, 0.0231
3083.75, 0.0223
3083.88, 0.0222
3084, 0.0228
3084.12, 0.0234
3084.25, 0.0236
3084.38, 0.0234
3084.5, 0.0232
3084.62, 0.0234
3084.75, 0.0242
3084.88, 0.0249
3085, 0.0248
3085.12, 0.0242
3085.25, 0.0239
3085.38, 0.0242
3085.5, 0.0248
3085.62, 0.0251
3085.75, 0.0247
3085.88, 0.0239
3086, 0.0231
3086.12, 0.0224
3086.25, 0.022
3086.38, 0.0221
3086.5, 0.0224
3086.62, 0.0231
3086.75, 0.0242
3086.88, 0.0255
3087, 0.0261
3087.12, 0.0256
3087.25, 0.0245
3087.38, 0.024
3087.5, 0.0241
3087.62, 0.0244
3087.75, 0.0242
3087.88, 0.0237
3088, 0.0233
3088.12, 0.0231
3088.25, 0.0231
3088.38, 0.0234
3088.5, 0.024
3088.62, 0.0246
3088.75, 0.0249
3088.88, 0.0249
3089, 0.0247
3089.12, 0.0245
3089.25, 0.0246
3089.38, 0.0251
3089.5, 0.0258
3089.62, 0.0259
3089.75, 0.0251
3089.88, 0.0241
3090, 0.0233
3090.12, 0.023
3090.25, 0.0228
3090.38, 0.0227
3090.5, 0.0229
3090.62, 0.0233
3090.75, 0.0235
3090.88, 0.0236
3091, 0.0236
3091.12, 0.0236
3091.25, 0.0237
3091.38, 0.0242
3091.5, 0.025
3091.62, 0.0255
3091.75, 0.0251
3091.88, 0.0242
3092, 0.0237
3092.12, 0.0237
3092.25, 0.0239
3092.38, 0.0241
3092.5, 0.0243
3092.62, 0.0246
3092.75, 0.0248
3092.88, 0.0248
3093, 0.0247
3093.12, 0.0246
3093.25, 0.0243
3093.38, 0.024
3093.5, 0.0239
3093.62, 0.0237
3093.75, 0.0233
3093.88, 0.0231
3094, 0.0234
3094.12, 0.0243
3094.25, 0.0248
3094.38, 0.0245
3094.5, 0.0241
3094.62, 0.0241
3094.75, 0.0247
3094.88, 0.025
3095, 0.0247
3095.12, 0.024
3095.25, 0.0235
3095.38, 0.0237
3095.5, 0.0242
3095.62, 0.0248
3095.75, 0.0249
3095.88, 0.0244
3096, 0.0237
3096.12, 0.0235
3096.25, 0.0237
3096.38, 0.0239
3096.5, 0.0235
3096.62, 0.0229
3096.75, 0.0229
3096.88, 0.0236
3097, 0.0244
3097.12, 0.0246
3097.25, 0.0242
3097.38, 0.0237
3097.5, 0.0236
3097.62, 0.0239
3097.75, 0.0242
3097.88, 0.024
3098, 0.0237
3098.12, 0.0237
3098.25, 0.0244
3098.38, 0.0248
3098.5, 0.0242
3098.62, 0.0227
3098.75, 0.0216
3098.88, 0.0219
3099, 0.0232
3099.12, 0.0244
3099.25, 0.0247
3099.38, 0.0246
3099.5, 0.0245
3099.62, 0.0246
3099.75, 0.0245
3099.88, 0.0241
3100, 0.0238
